,Date,In_Out,Location,All_Flights,Rainfall,Evaporation,Sunshine,MinTemp,MaxTemp
50504,2016-02-02,I,Brisbane,4,0.0,6.8,4.8,23.5,36.2
50505,2016-02-02,I,Brisbane,66,0.0,6.8,4.8,23.5,36.2
50506,2016-02-02,I,Brisbane,16,0.0,6.8,4.8,23.5,36.2
50507,2016-02-02,I,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50508,2016-02-02,I,Brisbane,55,0.0,6.8,4.8,23.5,36.2
50509,2016-02-02,I,Brisbane,50,0.0,6.8,4.8,23.5,36.2
50510,2016-02-02,I,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50511,2016-02-02,I,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50512,2016-02-02,I,Brisbane,13,0.0,6.8,4.8,23.5,36.2
50513,2016-02-02,I,Brisbane,33,0.0,6.8,4.8,23.5,36.2
50514,2016-02-02,I,Brisbane,17,0.0,6.8,4.8,23.5,36.2
50515,2016-02-02,I,Brisbane,39,0.0,6.8,4.8,23.5,36.2
50516,2016-02-02,I,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50517,2016-02-02,I,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50518,2016-02-02,I,Brisbane,12,0.0,6.8,4.8,23.5,36.2
50519,2016-02-02,I,Brisbane,5,0.0,6.8,4.8,23.5,36.2
50520,2016-02-02,I,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50521,2016-02-02,I,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50522,2016-02-02,I,Brisbane,16,0.0,6.8,4.8,23.5,36.2
50523,2016-02-02,I,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50524,2016-02-02,I,Brisbane,17,0.0,6.8,4.8,23.5,36.2
50525,2016-02-02,I,Brisbane,8,0.0,6.8,4.8,23.5,36.2
50526,2016-02-02,I,Brisbane,12,0.0,6.8,4.8,23.5,36.2
50527,2016-02-02,I,Brisbane,9,0.0,6.8,4.8,23.5,36.2
50528,2016-02-02,I,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50529,2016-02-02,I,Brisbane,28,0.0,6.8,4.8,23.5,36.2
50530,2016-02-02,I,Brisbane,12,0.0,6.8,4.8,23.5,36.2
50531,2016-02-02,I,Brisbane,18,0.0,6.8,4.8,23.5,36.2
50532,2016-02-02,I,Brisbane,28,0.0,6.8,4.8,23.5,36.2
50533,2016-02-02,I,Brisbane,17,0.0,6.8,4.8,23.5,36.2
50534,2016-02-02,I,Brisbane,12,0.0,6.8,4.8,23.5,36.2
50535,2016-02-02,I,Brisbane,4,0.0,6.8,4.8,23.5,36.2
50536,2016-02-02,I,Brisbane,54,0.0,6.8,4.8,23.5,36.2
50537,2016-02-02,I,Brisbane,25,0.0,6.8,4.8,23.5,36.2
50538,2016-02-02,I,Brisbane,4,0.0,6.8,4.8,23.5,36.2
50539,2016-02-02,I,Brisbane,5,0.0,6.8,4.8,23.5,36.2
50540,2016-02-02,I,Brisbane,12,0.0,6.8,4.8,23.5,36.2
50541,2016-02-02,I,Brisbane,24,0.0,6.8,4.8,23.5,36.2
50542,2016-02-02,I,Brisbane,12,0.0,6.8,4.8,23.5,36.2
50543,2016-02-02,I,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50544,2016-02-02,I,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50545,2016-02-02,I,Brisbane,93,0.0,6.8,4.8,23.5,36.2
50546,2016-02-02,I,Brisbane,16,0.0,6.8,4.8,23.5,36.2
50547,2016-02-02,I,Brisbane,8,0.0,6.8,4.8,23.5,36.2
50548,2016-02-02,I,Brisbane,30,0.0,6.8,4.8,23.5,36.2
50549,2016-02-02,I,Brisbane,9,0.0,6.8,4.8,23.5,36.2
50550,2016-02-02,I,Brisbane,50,0.0,6.8,4.8,23.5,36.2
50551,2016-02-02,O,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50552,2016-02-02,O,Brisbane,4,0.0,6.8,4.8,23.5,36.2
50553,2016-02-02,O,Brisbane,67,0.0,6.8,4.8,23.5,36.2
50554,2016-02-02,O,Brisbane,16,0.0,6.8,4.8,23.5,36.2
50555,2016-02-02,O,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50556,2016-02-02,O,Brisbane,55,0.0,6.8,4.8,23.5,36.2
50557,2016-02-02,O,Brisbane,50,0.0,6.8,4.8,23.5,36.2
50558,2016-02-02,O,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50559,2016-02-02,O,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50560,2016-02-02,O,Brisbane,13,0.0,6.8,4.8,23.5,36.2
50561,2016-02-02,O,Brisbane,33,0.0,6.8,4.8,23.5,36.2
50562,2016-02-02,O,Brisbane,18,0.0,6.8,4.8,23.5,36.2
50563,2016-02-02,O,Brisbane,39,0.0,6.8,4.8,23.5,36.2
50564,2016-02-02,O,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50565,2016-02-02,O,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50566,2016-02-02,O,Brisbane,12,0.0,6.8,4.8,23.5,36.2
50567,2016-02-02,O,Brisbane,4,0.0,6.8,4.8,23.5,36.2
50568,2016-02-02,O,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50569,2016-02-02,O,Brisbane,16,0.0,6.8,4.8,23.5,36.2
50570,2016-02-02,O,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50571,2016-02-02,O,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50572,2016-02-02,O,Brisbane,17,0.0,6.8,4.8,23.5,36.2
50573,2016-02-02,O,Brisbane,8,0.0,6.8,4.8,23.5,36.2
50574,2016-02-02,O,Brisbane,12,0.0,6.8,4.8,23.5,36.2
50575,2016-02-02,O,Brisbane,9,0.0,6.8,4.8,23.5,36.2
50576,2016-02-02,O,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50577,2016-02-02,O,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50578,2016-02-02,O,Brisbane,12,0.0,6.8,4.8,23.5,36.2
50579,2016-02-02,O,Brisbane,19,0.0,6.8,4.8,23.5,36.2
50580,2016-02-02,O,Brisbane,28,0.0,6.8,4.8,23.5,36.2
50581,2016-02-02,O,Brisbane,17,0.0,6.8,4.8,23.5,36.2
50582,2016-02-02,O,Brisbane,12,0.0,6.8,4.8,23.5,36.2
50583,2016-02-02,O,Brisbane,4,0.0,6.8,4.8,23.5,36.2
50584,2016-02-02,O,Brisbane,54,0.0,6.8,4.8,23.5,36.2
50585,2016-02-02,O,Brisbane,25,0.0,6.8,4.8,23.5,36.2
50586,2016-02-02,O,Brisbane,4,0.0,6.8,4.8,23.5,36.2
50587,2016-02-02,O,Brisbane,4,0.0,6.8,4.8,23.5,36.2
50588,2016-02-02,O,Brisbane,12,0.0,6.8,4.8,23.5,36.2
50589,2016-02-02,O,Brisbane,24,0.0,6.8,4.8,23.5,36.2
50590,2016-02-02,O,Brisbane,12,0.0,6.8,4.8,23.5,36.2
50591,2016-02-02,O,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50592,2016-02-02,O,Brisbane,29,0.0,6.8,4.8,23.5,36.2
50593,2016-02-02,O,Brisbane,93,0.0,6.8,4.8,23.5,36.2
50594,2016-02-02,O,Brisbane,16,0.0,6.8,4.8,23.5,36.2
50595,2016-02-02,O,Brisbane,8,0.0,6.8,4.8,23.5,36.2
50596,2016-02-02,O,Brisbane,30,0.0,6.8,4.8,23.5,36.2
50597,2016-02-02,O,Brisbane,8,0.0,6.8,4.8,23.5,36.2
50598,2016-02-02,O,Brisbane,50,0.0,6.8,4.8,23.5,36.2
50599,2016-02-02,I,Cairns,17,0.6,6.0,10.8,26.1,31.8
50600,2016-02-02,I,Cairns,13,0.6,6.0,10.8,26.1,31.8
50601,2016-02-02,I,Cairns,2,0.6,6.0,10.8,26.1,31.8
50602,2016-02-02,I,Cairns,16,0.6,6.0,10.8,26.1,31.8
50603,2016-02-02,I,Cairns,11,0.6,6.0,10.8,26.1,31.8
50604,2016-02-02,I,Cairns,17,0.6,6.0,10.8,26.1,31.8
50605,2016-02-02,I,Cairns,14,0.6,6.0,10.8,26.1,31.8
50606,2016-02-02,I,Cairns,4,0.6,6.0,10.8,26.1,31.8
50607,2016-02-02,I,Cairns,3,0.6,6.0,10.8,26.1,31.8
50608,2016-02-02,I,Cairns,46,0.6,6.0,10.8,26.1,31.8
50609,2016-02-02,I,Cairns,48,0.6,6.0,10.8,26.1,31.8
50610,2016-02-02,I,Cairns,25,0.6,6.0,10.8,26.1,31.8
50611,2016-02-02,I,Cairns,4,0.6,6.0,10.8,26.1,31.8
50612,2016-02-02,I,Cairns,9,0.6,6.0,10.8,26.1,31.8
50613,2016-02-02,I,Cairns,29,0.6,6.0,10.8,26.1,31.8
50614,2016-02-02,O,Cairns,17,0.6,6.0,10.8,26.1,31.8
50615,2016-02-02,O,Cairns,12,0.6,6.0,10.8,26.1,31.8
50616,2016-02-02,O,Cairns,16,0.6,6.0,10.8,26.1,31.8
50617,2016-02-02,O,Cairns,2,0.6,6.0,10.8,26.1,31.8
50618,2016-02-02,O,Cairns,11,0.6,6.0,10.8,26.1,31.8
50619,2016-02-02,O,Cairns,17,0.6,6.0,10.8,26.1,31.8
50620,2016-02-02,O,Cairns,18,0.6,6.0,10.8,26.1,31.8
50621,2016-02-02,O,Cairns,3,0.6,6.0,10.8,26.1,31.8
50622,2016-02-02,O,Cairns,46,0.6,6.0,10.8,26.1,31.8
50623,2016-02-02,O,Cairns,48,0.6,6.0,10.8,26.1,31.8
50624,2016-02-02,O,Cairns,25,0.6,6.0,10.8,26.1,31.8
50625,2016-02-02,O,Cairns,4,0.6,6.0,10.8,26.1,31.8
50626,2016-02-02,O,Cairns,9,0.6,6.0,10.8,26.1,31.8
50627,2016-02-02,O,Cairns,25,0.6,6.0,10.8,26.1,31.8
50628,2016-02-02,O,Cairns,4,0.6,6.0,10.8,26.1,31.8
50629,2016-02-02,I,Darwin,17,11.6,6.4,3.7,24.7,31.3
50630,2016-02-02,I,Darwin,17,11.6,6.4,3.7,24.7,31.3
50631,2016-02-02,I,Darwin,12,11.6,6.4,3.7,24.7,31.3
50632,2016-02-02,I,Darwin,12,11.6,6.4,3.7,24.7,31.3
50633,2016-02-02,I,Darwin,16,11.6,6.4,3.7,24.7,31.3
50634,2016-02-02,I,Darwin,10,11.6,6.4,3.7,24.7,31.3
50635,2016-02-02,I,Darwin,9,11.6,6.4,3.7,24.7,31.3
50636,2016-02-02,O,Darwin,17,11.6,6.4,3.7,24.7,31.3
50637,2016-02-02,O,Darwin,17,11.6,6.4,3.7,24.7,31.3
50638,2016-02-02,O,Darwin,13,11.6,6.4,3.7,24.7,31.3
50639,2016-02-02,O,Darwin,12,11.6,6.4,3.7,24.7,31.3
50640,2016-02-02,O,Darwin,16,11.6,6.4,3.7,24.7,31.3
50641,2016-02-02,O,Darwin,9,11.6,6.4,3.7,24.7,31.3
50642,2016-02-02,O,Darwin,10,11.6,6.4,3.7,24.7,31.3
50669,2016-02-02,I,Melbourne,58,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50670,2016-02-02,I,Melbourne,89,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50671,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50672,2016-02-02,I,Melbourne,44,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50673,2016-02-02,I,Melbourne,83,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50674,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50675,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50676,2016-02-02,I,Melbourne,12,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50677,2016-02-02,I,Melbourne,58,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50678,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50679,2016-02-02,I,Melbourne,13,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50680,2016-02-02,I,Melbourne,38,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50681,2016-02-02,I,Melbourne,13,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50682,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50683,2016-02-02,I,Melbourne,33,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50684,2016-02-02,I,Melbourne,21,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50685,2016-02-02,I,Melbourne,21,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50686,2016-02-02,I,Melbourne,34,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50687,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50688,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50689,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50690,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50691,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50692,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50693,2016-02-02,I,Melbourne,74,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50694,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50695,2016-02-02,I,Melbourne,87,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50696,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50697,2016-02-02,I,Melbourne,14,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50698,2016-02-02,I,Melbourne,16,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50699,2016-02-02,I,Melbourne,50,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50700,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50701,2016-02-02,I,Melbourne,58,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50702,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50703,2016-02-02,I,Melbourne,34,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50704,2016-02-02,I,Melbourne,1,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50705,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50706,2016-02-02,I,Melbourne,12,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50707,2016-02-02,I,Melbourne,19,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50708,2016-02-02,I,Melbourne,15,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50709,2016-02-02,I,Melbourne,13,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50710,2016-02-02,I,Melbourne,12,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50711,2016-02-02,I,Melbourne,4,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50712,2016-02-02,I,Melbourne,12,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50713,2016-02-02,I,Melbourne,21,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50714,2016-02-02,I,Melbourne,20,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50715,2016-02-02,I,Melbourne,17,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50716,2016-02-02,I,Melbourne,58,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50717,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50718,2016-02-02,I,Melbourne,25,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50719,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50720,2016-02-02,I,Melbourne,20,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50721,2016-02-02,I,Melbourne,116,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50722,2016-02-02,I,Melbourne,13,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50723,2016-02-02,I,Melbourne,25,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50724,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50725,2016-02-02,I,Melbourne,17,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50726,2016-02-02,I,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50727,2016-02-02,O,Melbourne,58,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50728,2016-02-02,O,Melbourne,89,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50729,2016-02-02,O,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50730,2016-02-02,O,Melbourne,44,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50731,2016-02-02,O,Melbourne,83,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50732,2016-02-02,O,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50733,2016-02-02,O,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50734,2016-02-02,O,Melbourne,12,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50735,2016-02-02,O,Melbourne,58,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50736,2016-02-02,O,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50737,2016-02-02,O,Melbourne,13,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50738,2016-02-02,O,Melbourne,37,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50739,2016-02-02,O,Melbourne,13,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50740,2016-02-02,O,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50741,2016-02-02,O,Melbourne,33,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50742,2016-02-02,O,Melbourne,21,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50743,2016-02-02,O,Melbourne,21,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50744,2016-02-02,O,Melbourne,34,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50745,2016-02-02,O,Melbourne,28,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50746,2016-02-02,O,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50747,2016-02-02,O,Melbourne,28,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50748,2016-02-02,O,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50749,2016-02-02,O,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50750,2016-02-02,O,Melbourne,1,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50751,2016-02-02,O,Melbourne,28,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50752,2016-02-02,O,Melbourne,74,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50753,2016-02-02,O,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50754,2016-02-02,O,Melbourne,87,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50755,2016-02-02,O,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50756,2016-02-02,O,Melbourne,14,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50757,2016-02-02,O,Melbourne,16,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50758,2016-02-02,O,Melbourne,49,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50759,2016-02-02,O,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50760,2016-02-02,O,Melbourne,58,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50761,2016-02-02,O,Melbourne,28,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50762,2016-02-02,O,Melbourne,34,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50763,2016-02-02,O,Melbourne,27,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50764,2016-02-02,O,Melbourne,12,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50765,2016-02-02,O,Melbourne,20,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50766,2016-02-02,O,Melbourne,15,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50767,2016-02-02,O,Melbourne,13,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50768,2016-02-02,O,Melbourne,13,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50769,2016-02-02,O,Melbourne,3,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50770,2016-02-02,O,Melbourne,12,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50771,2016-02-02,O,Melbourne,21,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50772,2016-02-02,O,Melbourne,20,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50773,2016-02-02,O,Melbourne,17,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50774,2016-02-02,O,Melbourne,58,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50775,2016-02-02,O,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50776,2016-02-02,O,Melbourne,25,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50777,2016-02-02,O,Melbourne,28,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50778,2016-02-02,O,Melbourne,20,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50779,2016-02-02,O,Melbourne,116,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50780,2016-02-02,O,Melbourne,13,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50781,2016-02-02,O,Melbourne,25,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50782,2016-02-02,O,Melbourne,28,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50783,2016-02-02,O,Melbourne,17,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50784,2016-02-02,O,Melbourne,29,2.049975692756421,5.6,7.8,11.480211299954064,20.75762057877804
50785,2016-02-02,I,Norfolk Island,4,3.8,3.0,1.9,23.5,27.1
50786,2016-02-02,O,Norfolk Island,4,3.8,3.0,1.9,23.5,27.1
50787,2016-02-02,I,Perth,29,0.0,7.2,12.7,10.0,26.4
50788,2016-02-02,I,Perth,42,0.0,7.2,12.7,10.0,26.4
50789,2016-02-02,I,Perth,8,0.0,7.2,12.7,10.0,26.4
50790,2016-02-02,I,Perth,29,0.0,7.2,12.7,10.0,26.4
50791,2016-02-02,I,Perth,8,0.0,7.2,12.7,10.0,26.4
50792,2016-02-02,I,Perth,19,0.0,7.2,12.7,10.0,26.4
50793,2016-02-02,I,Perth,99,0.0,7.2,12.7,10.0,26.4
50794,2016-02-02,I,Perth,50,0.0,7.2,12.7,10.0,26.4
50795,2016-02-02,I,Perth,29,0.0,7.2,12.7,10.0,26.4
50796,2016-02-02,I,Perth,33,0.0,7.2,12.7,10.0,26.4
50797,2016-02-02,I,Perth,29,0.0,7.2,12.7,10.0,26.4
50798,2016-02-02,I,Perth,58,0.0,7.2,12.7,10.0,26.4
50799,2016-02-02,I,Perth,16,0.0,7.2,12.7,10.0,26.4
50800,2016-02-02,I,Perth,42,0.0,7.2,12.7,10.0,26.4
50801,2016-02-02,I,Perth,16,0.0,7.2,12.7,10.0,26.4
50802,2016-02-02,I,Perth,29,0.0,7.2,12.7,10.0,26.4
50803,2016-02-02,I,Perth,4,0.0,7.2,12.7,10.0,26.4
50804,2016-02-02,I,Perth,45,0.0,7.2,12.7,10.0,26.4
50805,2016-02-02,I,Perth,29,0.0,7.2,12.7,10.0,26.4
50806,2016-02-02,I,Perth,46,0.0,7.2,12.7,10.0,26.4
50807,2016-02-02,I,Perth,9,0.0,7.2,12.7,10.0,26.4
50808,2016-02-02,I,Perth,1,0.0,7.2,12.7,10.0,26.4
50809,2016-02-02,I,Perth,29,0.0,7.2,12.7,10.0,26.4
50810,2016-02-02,I,Perth,23,0.0,7.2,12.7,10.0,26.4
50811,2016-02-02,I,Perth,33,0.0,7.2,12.7,10.0,26.4
50812,2016-02-02,I,Perth,29,0.0,7.2,12.7,10.0,26.4
50813,2016-02-02,I,Perth,26,0.0,7.2,12.7,10.0,26.4
50814,2016-02-02,I,Perth,116,0.0,7.2,12.7,10.0,26.4
50815,2016-02-02,O,Perth,29,0.0,7.2,12.7,10.0,26.4
50816,2016-02-02,O,Perth,41,0.0,7.2,12.7,10.0,26.4
50817,2016-02-02,O,Perth,8,0.0,7.2,12.7,10.0,26.4
50818,2016-02-02,O,Perth,29,0.0,7.2,12.7,10.0,26.4
50819,2016-02-02,O,Perth,9,0.0,7.2,12.7,10.0,26.4
50820,2016-02-02,O,Perth,19,0.0,7.2,12.7,10.0,26.4
50821,2016-02-02,O,Perth,99,0.0,7.2,12.7,10.0,26.4
50822,2016-02-02,O,Perth,50,0.0,7.2,12.7,10.0,26.4
50823,2016-02-02,O,Perth,29,0.0,7.2,12.7,10.0,26.4
50824,2016-02-02,O,Perth,33,0.0,7.2,12.7,10.0,26.4
50825,2016-02-02,O,Perth,29,0.0,7.2,12.7,10.0,26.4
50826,2016-02-02,O,Perth,58,0.0,7.2,12.7,10.0,26.4
50827,2016-02-02,O,Perth,16,0.0,7.2,12.7,10.0,26.4
50828,2016-02-02,O,Perth,42,0.0,7.2,12.7,10.0,26.4
50829,2016-02-02,O,Perth,16,0.0,7.2,12.7,10.0,26.4
50830,2016-02-02,O,Perth,29,0.0,7.2,12.7,10.0,26.4
50831,2016-02-02,O,Perth,4,0.0,7.2,12.7,10.0,26.4
50832,2016-02-02,O,Perth,45,0.0,7.2,12.7,10.0,26.4
50833,2016-02-02,O,Perth,29,0.0,7.2,12.7,10.0,26.4
50834,2016-02-02,O,Perth,46,0.0,7.2,12.7,10.0,26.4
50835,2016-02-02,O,Perth,9,0.0,7.2,12.7,10.0,26.4
50836,2016-02-02,O,Perth,29,0.0,7.2,12.7,10.0,26.4
50837,2016-02-02,O,Perth,24,0.0,7.2,12.7,10.0,26.4
50838,2016-02-02,O,Perth,33,0.0,7.2,12.7,10.0,26.4
50839,2016-02-02,O,Perth,29,0.0,7.2,12.7,10.0,26.4
50840,2016-02-02,O,Perth,26,0.0,7.2,12.7,10.0,26.4
50841,2016-02-02,O,Perth,116,0.0,7.2,12.7,10.0,26.4
50842,2016-02-02,I,Sydney,46,2.0,5.0,12.9,17.0,27.9
50843,2016-02-02,I,Sydney,1,2.0,5.0,12.9,17.0,27.9
50844,2016-02-02,I,Sydney,4,2.0,5.0,12.9,17.0,27.9
50845,2016-02-02,I,Sydney,130,2.0,5.0,12.9,17.0,27.9
50846,2016-02-02,I,Sydney,17,2.0,5.0,12.9,17.0,27.9
